id,ms_zoning,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,yr_sold,sale_type,saleprice,tot_baths,tot_sf,bsmt_fin_sf,bsmt_pct_fin
851,RL,65.0,10739,IR1,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,172.0,1431.0,GasA,Ex,Y,0,1444,3,1,Gd,6,Typ,0,no value,Attchd,RFn,577.0,TA,TA,Y,144,40,0,0,0,2009,WD ,203000,3.0,2875.0,1259.0,87.98043326345213
1833,RL,68.0,9572,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,971.0,1453.0,GasA,Ex,Y,0,2810,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,750.0,Gd,Gd,Y,500,0,0,0,0,2007,WD ,302000,2.5,4263.0,482.0,33.17274604267034
76,RL,50.0,8012,Reg,Lvl,Inside,Gtl,SawyerW,TwnhsE,1Story,6,5,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,BLQ,261.0,923.0,GasA,TA,Y,0,923,2,1,TA,5,Typ,1,TA,Attchd,RFn,264.0,TA,TA,Y,80,0,0,0,0,2010,WD ,143000,2.0,1846.0,662.0,71.72264355362947
2151,RL,66.0,16226,IR3,Lvl,Inside,Gtl,CollgCr,1Fam,2Story,8,5,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,747.0,1028.0,GasA,Ex,Y,0,2452,4,1,Gd,9,Typ,1,TA,BuiltIn,Fin,683.0,TA,TA,Y,208,50,0,0,0,2007,WD ,267000,2.5,3480.0,281.0,27.334630350194555
1880,RL,68.0,10899,IR1,Lvl,Inside,Gtl,NAmes,Duplex,1Story,4,5,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,N,0,1224,2,2,TA,8,Typ,0,no value,CarPort,Unf,530.0,TA,TA,Y,0,0,0,0,0,2007,WD ,103000,2.0,1224.0,0.0,0.0
2907,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,36.0,1237.0,GasA,Ex,Y,0,1337,2,1,TA,5,Typ,0,no value,Attchd,Fin,405.0,TA,TA,Y,0,199,0,0,0,2006,WD ,153500,3.0,2574.0,1201.0,97.08973322554567
1831,RL,68.0,16647,IR1,Lvl,CulDSac,Gtl,Sawyer,1Fam,SFoyer,5,5,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,0.0,1390.0,GasA,TA,Y,0,1701,3,1,TA,6,Min2,2,TA,Basment,Fin,611.0,TA,TA,Y,0,0,0,0,0,2007,WD ,171000,3.0,3091.0,1390.0,100.0
2836,RL,62.0,8707,Reg,Lvl,FR2,Gtl,Edwards,1Fam,1.5Fin,4,5,1924,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1093.0,1093.0,GasA,TA,N,0,1669,4,1,TA,9,Min2,0,no value,Attchd,Unf,288.0,Fa,TA,Y,0,0,56,0,0,2006,WD ,107000,1.5,2762.0,0.0,0.0
1955,RL,66.0,8300,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,0.0,952.0,GasA,Gd,Y,0,952,3,1,TA,5,Typ,0,no value,Attchd,Unf,288.0,TA,TA,Y,0,0,0,0,0,2007,WD ,128500,2.0,1904.0,952.0,100.0
1926,RL,72.0,9770,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,410.0,922.0,GasA,TA,Y,0,922,2,1,TA,5,Typ,0,no value,Attchd,Unf,308.0,TA,TA,Y,0,34,0,0,0,2007,WD ,116000,2.0,1844.0,512.0,55.53145336225597
2924,RL,80.0,17400,Reg,Low,Inside,Mod,Mitchel,1Fam,1Story,5,5,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,190.0,1126.0,GasA,Fa,Y,0,1126,3,1,TA,5,Typ,1,Gd,Attchd,RFn,484.0,TA,TA,P,295,41,0,0,0,2006,WD ,160000,3.0,2252.0,936.0,83.12611012433393
1003,RL,39.0,5070,IR1,HLS,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1280.0,1280.0,GasA,Ex,Y,0,1280,2,1,Gd,5,Typ,0,no value,Attchd,RFn,506.0,TA,TA,Y,0,82,0,0,144,2008,WD ,180000,2.0,2560.0,0.0,0.0
1667,RL,66.0,7920,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,5,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,214.0,914.0,GasA,Ex,Y,0,914,3,1,Ex,5,Typ,0,no value,Attchd,RFn,368.0,TA,Gd,Y,120,0,0,0,0,2007,WD ,133000,1.0,1828.0,700.0,76.58643326039387
2905,RM,78.0,7020,Reg,Lvl,Inside,Gtl,Mitchel,Duplex,SFoyer,7,5,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,45.0,1288.0,GasA,Gd,Y,0,1368,2,2,TA,8,Typ,0,no value,Attchd,Fin,784.0,TA,TA,Y,0,48,0,0,0,2006,WD ,215000,4.0,2656.0,1243.0,96.50621118012423
921,RL,68.0,7500,IR1,Bnk,Inside,Gtl,Crawfor,1Fam,2Story,6,7,1942,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,224.0,771.0,GasA,Fa,Y,0,1494,3,1,Gd,7,Typ,2,Gd,Attchd,Unf,213.0,TA,TA,P,0,0,0,0,224,2009,WD ,177500,1.0,2265.0,547.0,70.94682230869
1780,RL,76.0,10612,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1496.0,1524.0,GasA,Gd,Y,0,1534,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,484.0,TA,TA,Y,168,46,0,0,0,2007,WD ,215000,2.0,3058.0,28.0,1.8372703412073532
746,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,6,1938,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,679.0,952.0,GasA,TA,Y,0,1582,3,1,TA,6,Typ,1,Gd,Detchd,Unf,250.0,Fa,TA,Y,189,0,34,150,0,2009,WD ,150000,2.0,2534.0,273.0,28.676470588235293
254,RL,90.0,12376,Reg,Lvl,Corner,Gtl,SawyerW,1Fam,2Story,7,5,1990,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,203.0,1673.0,GasA,Gd,Y,0,3222,5,1,Gd,11,Typ,2,TA,Attchd,Unf,594.0,TA,TA,Y,367,0,0,0,0,2010,WD ,320000,4.0,4895.0,1470.0,87.86610878661088
606,RL,100.0,10004,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,6,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,975.0,1516.0,GasA,TA,Y,0,1516,3,1,TA,6,Typ,0,no value,Attchd,RFn,472.0,TA,TA,Y,0,0,0,0,152,2009,WD ,167000,1.5,3032.0,541.0,35.68601583113457
2703,RL,55.0,8250,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,7,1935,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,N,0,1032,2,1,TA,6,Typ,1,TA,Detchd,Unf,260.0,TA,TA,Y,0,0,121,0,0,2006,WD ,125000,1.0,1032.0,0.0,0.0
1306,RM,103.0,12205,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,3,1,1949,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,Unf,448.0,448.0,GasA,Gd,Y,0,1588,5,1,TA,6,Maj2,0,no value,no value,no value,0.0,no value,no value,N,0,0,0,0,0,2008,WD ,65000,2.0,2036.0,0.0,0.0
2102,RL,103.0,11175,IR1,Lvl,Corner,Gtl,CollgCr,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1316.0,1316.0,GasA,Ex,Y,0,1316,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,440.0,TA,TA,Y,0,20,0,0,0,2007,New,200141,2.0,2632.0,0.0,0.0
1784,RL,85.0,9965,Reg,Lvl,FR2,Gtl,Somerst,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1528.0,1528.0,GasA,Ex,Y,0,1528,3,1,Gd,6,Typ,1,TA,Attchd,Unf,480.0,TA,TA,Y,0,228,0,0,0,2007,New,235876,4.0,3056.0,0.0,0.0
941,RM,50.0,8660,Reg,Bnk,Inside,Gtl,IDOTRR,1Fam,2Story,5,6,1900,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,760.0,760.0,GasA,Ex,N,312,2168,5,1,Gd,11,Typ,0,no value,Detchd,Unf,576.0,TA,TA,Y,467,160,78,0,0,2009,WD ,123000,2.0,2928.0,0.0,0.0
2699,RL,82.0,12375,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1.5Fin,5,5,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,Unf,477.0,806.0,GasA,TA,Y,0,1422,3,1,TA,7,Typ,1,TA,Detchd,Unf,288.0,TA,TA,Y,0,0,0,0,0,2006,WD ,137500,2.0,2228.0,329.0,40.81885856079405
2127,RL,60.0,8070,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,4,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,402.0,990.0,GasA,Ex,Y,0,990,3,1,TA,5,Typ,0,no value,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2007,WD ,123600,2.0,1980.0,588.0,59.3939393939394
2607,RL,84.0,8658,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,5,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,445.0,1088.0,GasA,Ex,Y,0,1324,3,1,TA,6,Typ,1,TA,Attchd,RFn,440.0,TA,TA,Y,0,138,0,0,0,2006,WD ,160000,2.0,2412.0,643.0,59.09926470588236
1754,RL,68.0,8063,Reg,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,6,5,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,924.0,924.0,GasA,Ex,Y,0,1690,3,1,TA,7,Typ,1,TA,Attchd,RFn,463.0,TA,TA,Y,100,48,0,0,0,2007,WD ,181000,2.5,2614.0,0.0,0.0
1367,RM,49.0,8235,IR1,HLS,Inside,Gtl,OldTown,1Fam,1Story,5,7,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,Rec,0.0,825.0,GasA,TA,Y,0,825,2,1,TA,4,Typ,0,no value,Detchd,RFn,720.0,TA,TA,Y,140,50,0,0,0,2008,WD ,125000,2.0,1650.0,825.0,100.0
580,RL,78.0,11700,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,6,6,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,429.0,727.0,GasA,Ex,Y,0,1556,4,1,TA,8,Typ,0,no value,Attchd,Unf,441.0,TA,TA,Y,0,0,0,0,0,2009,WD ,154000,1.5,2283.0,298.0,40.990371389270976
341,RL,74.0,12961,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,2Story,6,5,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,Mn,GLQ,Unf,208.0,1152.0,GasA,Ex,Y,0,1797,3,1,Gd,7,Typ,1,Fa,Attchd,Fin,616.0,TA,TA,Y,162,312,0,0,0,2010,WD ,231000,3.5,2949.0,944.0,81.94444444444444
26,RL,65.0,8450,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,281.0,1056.0,GasA,Ex,Y,0,1056,3,1,TA,6,Typ,1,Fa,Attchd,Unf,304.0,TA,TA,Y,0,85,184,0,0,2010,WD ,142000,2.0,2112.0,775.0,73.39015151515152
2667,RM,90.0,22950,IR2,Lvl,Inside,Gtl,OldTown,1Fam,2.5Fin,10,9,1892,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,Unf,1107.0,1107.0,GasA,Ex,Y,572,3608,4,1,Ex,12,Typ,2,TA,Detchd,Unf,840.0,Ex,TA,Y,0,260,0,0,410,2006,WD ,475000,2.5,4715.0,0.0,0.0
2884,RM,41.0,5748,IR1,HLS,Inside,Mod,Crawfor,TwnhsE,1Story,8,5,2005,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,0.0,1573.0,GasA,Ex,Y,0,1778,2,1,Ex,5,Typ,1,Gd,Attchd,Fin,495.0,TA,TA,Y,123,53,0,0,153,2006,New,375000,4.0,3351.0,1573.0,100.0
28,RL,70.0,10500,Reg,Lvl,FR2,Gtl,NAmes,1Fam,1Story,4,5,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,432.0,864.0,GasA,TA,Y,0,864,3,1,TA,5,Typ,1,Po,no value,no value,0.0,no value,no value,Y,0,0,0,0,0,2010,ConLI,115000,1.0,1728.0,432.0,50.0
531,FV,62.0,7500,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,811.0,1221.0,GasA,Ex,Y,0,1221,2,1,Gd,6,Typ,0,no value,Attchd,RFn,400.0,TA,TA,Y,0,113,0,0,0,2009,WD ,185000,3.0,2442.0,410.0,33.57903357903358
2189,RL,62.0,10042,Reg,Bnk,Corner,Gtl,Edwards,1Fam,1.5Fin,6,8,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,238.0,660.0,GasA,TA,Y,0,865,2,1,TA,4,Typ,1,Gd,Detchd,Unf,216.0,TA,TA,Y,0,0,84,0,0,2007,WD ,108500,2.0,1525.0,422.0,63.93939393939394
2508,FV,24.0,2544,Reg,Lvl,Inside,Gtl,Somerst,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,600.0,600.0,GasA,Ex,Y,80,1223,2,1,Gd,4,Typ,0,no value,Detchd,RFn,480.0,TA,TA,Y,0,166,0,0,0,2006,WD ,147400,2.5,1823.0,0.0,0.0
573,FV,35.0,3768,Reg,Lvl,FR2,Gtl,Somerst,TwnhsE,2Story,7,5,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,142.0,691.0,GasA,Ex,Y,0,1452,3,1,Gd,6,Typ,0,no value,Detchd,Unf,506.0,TA,TA,Y,0,34,0,0,0,2009,WD ,156000,3.5,2143.0,549.0,79.45007235890014
1363,RM,68.0,10320,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,6,1915,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,Unf,880.0,880.0,GasA,Gd,Y,0,1308,2,1,TA,6,Typ,0,no value,Detchd,Unf,400.0,Fa,Fa,Y,0,0,117,0,0,2008,WD ,120000,2.0,2188.0,0.0,0.0
487,RL,61.0,9734,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,SLvl,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Rec,30.0,384.0,GasA,Ex,Y,0,1374,3,1,Gd,7,Typ,0,no value,BuiltIn,Fin,400.0,TA,TA,Y,0,0,0,0,0,2009,WD ,167000,2.5,1758.0,354.0,92.1875
1083,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,Gd,No,GLQ,Unf,1330.0,1346.0,GasA,Ex,Y,0,1504,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,437.0,TA,TA,Y,156,20,0,0,0,2008,WD ,191000,2.0,2850.0,16.0,1.1887072808320909
1620,RL,56.0,8872,IR1,HLS,Inside,Gtl,Gilbert,1Fam,SLvl,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,384.0,384.0,GasA,Gd,Y,0,1384,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,390.0,TA,TA,Y,0,0,0,0,0,2007,WD ,161500,2.5,1768.0,0.0,0.0
1929,RL,70.0,12198,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1955,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,Unf,424.0,1204.0,GasA,TA,Y,0,1411,3,1,TA,7,Typ,1,TA,Attchd,RFn,310.0,TA,TA,Y,278,82,0,0,0,2007,COD,130000,1.0,2615.0,780.0,64.78405315614619
1820,RL,80.0,8480,Reg,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,6,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,340.0,970.0,GasA,TA,Y,0,970,2,1,TA,5,Typ,0,no value,Detchd,Unf,624.0,TA,TA,Y,0,24,0,0,192,2007,WD ,132500,2.0,1940.0,630.0,64.94845360824742
1398,RL,68.0,10200,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,SLvl,5,8,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,Av,ALQ,Unf,160.0,864.0,GasA,Ex,Y,0,904,3,1,Gd,5,Typ,0,no value,2Types,Unf,912.0,TA,TA,Y,143,0,0,0,0,2008,WD ,144000,1.0,1768.0,704.0,81.4814814814815
2177,RL,68.0,9555,IR1,Lvl,CulDSac,Gtl,Edwards,Duplex,2Story,5,6,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,no value,no value,no value,no value,no value,0.0,0.0,GasA,TA,Y,0,2233,5,2,TA,11,Typ,0,no value,Attchd,Fin,579.0,TA,Gd,Y,0,0,0,0,0,2007,WD ,141000,2.5,2233.0,0.0,0.0
2144,RL,60.0,7200,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,4,8,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,0.0,385.0,GasA,Gd,Y,0,875,3,1,Gd,5,Typ,0,no value,Detchd,Unf,728.0,TA,TA,Y,352,0,0,0,0,2007,WD ,117000,1.0,1260.0,385.0,100.0
2697,RM,60.0,6780,Reg,Lvl,Inside,Gtl,IDOTRR,2fmCon,1.5Fin,6,8,1935,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,30.0,520.0,GasA,Gd,N,234,754,2,1,TA,5,Typ,0,no value,no value,no value,0.0,no value,no value,N,53,0,0,0,0,2006,WD ,84500,2.0,1274.0,490.0,94.23076923076923
1403,RL,68.0,53227,IR1,Low,CulDSac,Mod,ClearCr,1Fam,1Story,4,6,1954,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,Unf,248.0,1364.0,GasA,Ex,Y,0,1663,2,1,Gd,6,Min1,2,Gd,Attchd,Fin,529.0,TA,TA,Y,224,137,0,0,0,2008,WD ,256000,2.0,3027.0,1116.0,81.81818181818181
596,RL,70.0,9100,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,121.0,925.0,GasA,Ex,Y,0,925,2,1,TA,5,Typ,0,no value,Detchd,Unf,429.0,TA,TA,Y,0,0,0,0,0,2009,WD ,117500,1.5,1850.0,804.0,86.91891891891892
922,RL,130.0,9600,IR1,HLS,Inside,Gtl,Crawfor,1Fam,1.5Fin,5,7,1940,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,300.0,728.0,GasA,Ex,Y,0,1308,2,1,TA,7,Min2,2,TA,Detchd,Unf,256.0,TA,TA,Y,0,70,0,0,0,2009,WD ,160000,2.5,2036.0,428.0,58.791208791208796
2065,RL,81.0,14175,Reg,Bnk,Inside,Mod,Sawyer,1Fam,1Story,5,5,1956,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,332.0,1240.0,GasA,Gd,Y,0,1375,3,1,TA,6,Typ,1,Gd,Attchd,Unf,323.0,TA,TA,Y,0,0,0,0,0,2007,WD ,187000,2.0,2615.0,908.0,73.2258064516129
1710,RL,110.0,14277,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,8,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,379.0,1317.0,GasA,Ex,Y,0,2385,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,818.0,TA,TA,Y,192,228,0,0,0,2007,WD ,350000,3.5,3702.0,938.0,71.22247532270312
1034,RL,60.0,9000,Reg,Lvl,FR2,Gtl,NAmes,Duplex,2Story,5,5,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,Unf,896.0,896.0,GasA,TA,Y,0,1792,4,2,TA,8,Typ,0,no value,Detchd,Unf,480.0,TA,TA,Y,0,45,0,0,0,2008,WD ,133000,3.0,2688.0,0.0,0.0
1057,RL,105.0,13693,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,BLQ,195.0,2418.0,GasA,Ex,Y,0,2464,4,1,Ex,9,Typ,1,Ex,Attchd,Fin,650.0,TA,TA,Y,358,78,0,0,0,2008,WD ,417500,3.5,4882.0,2223.0,91.93548387096774
470,RL,51.0,3635,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,398.0,1386.0,GasA,Ex,Y,0,1569,1,1,Gd,7,Typ,1,TA,Attchd,RFn,660.0,TA,TA,Y,143,20,0,0,0,2009,WD ,175900,2.5,2955.0,988.0,71.28427128427128
819,RL,84.0,10933,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,534.0,1555.0,GasA,Ex,Y,0,1680,1,1,Ex,8,Typ,1,Gd,Attchd,Fin,1138.0,TA,TA,Y,185,24,0,0,0,2009,New,323262,2.5,3235.0,1021.0,65.65916398713827
2160,RL,65.0,8450,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,638.0,1337.0,GasA,Ex,Y,0,1337,3,1,Gd,6,Typ,0,no value,Attchd,RFn,531.0,TA,TA,Y,0,39,0,0,0,2007,WD ,185000,3.0,2674.0,699.0,52.281226626776366
2552,RL,60.0,8550,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,6,8,1934,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,242.0,816.0,GasA,Ex,Y,0,816,2,1,TA,4,Typ,1,Fa,Attchd,Unf,240.0,TA,TA,Y,228,0,40,0,0,2006,WD ,129800,2.0,1632.0,574.0,70.34313725490196
41,RL,95.0,12182,Reg,Lvl,Corner,Gtl,NridgHt,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,Unf,340.0,1541.0,GasA,Ex,Y,0,1541,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,532.0,TA,TA,Y,0,70,0,0,0,2010,New,220000,2.0,3082.0,1201.0,77.93640493186243
742,RM,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,4,7,1935,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,884.0,GasA,Ex,Y,0,1573,3,1,Gd,6,Typ,0,no value,Detchd,Unf,240.0,TA,TA,Y,0,0,54,0,120,2009,WD ,133000,1.0,2457.0,0.0,0.0
686,RL,60.0,10800,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,4,7,1949,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,832.0,832.0,GasA,TA,Y,0,1461,4,1,TA,6,Typ,0,no value,Detchd,Unf,384.0,TA,TA,Y,0,204,0,0,0,2009,WD ,133500,2.0,2293.0,0.0,0.0
